TRIP;MODE;ALFA;BETA;CL;CD;CM25;CYAW;CROLL;CY
0;BETA;0.0;2.0;0.36610000000000004;0.06256666666666667;0.10880000000000001;0.004333333333333334;-0.011433333333333332;-0.05876666666666667
0;BETA;0.0;3.0;0.3619666666666667;0.06186666666666666;0.10376666666666667;0.0068000000000000005;-0.014133333333333333;-0.08789999999999999
0;BETA;0.0;4.0;0.3602666666666667;0.06046666666666667;0.10486666666666666;0.008533333333333332;-0.017499999999999998;-0.1164
0;BETA;0.0;5.0;0.36096666666666666;0.05853333333333333;0.10339999999999999;0.0105;-0.023033333333333333;-0.14506666666666668
0;BETA;0.0;6.0;0.3620333333333334;0.056400000000000006;0.10510000000000001;0.013166666666666667;-0.02613333333333333;-0.17973333333333333
0;BETA;0.0;7.0;0.36546666666666666;0.05616666666666666;0.09486666666666667;0.0153;-0.02893333333333333;-0.19876666666666667
0;BETA;0.0;8.0;0.3636333333333333;0.05366666666666667;0.09173333333333333;0.018;-0.03253333333333333;-0.227
0;BETA;0.0;9.0;0.36210000000000003;0.050800000000000005;0.08883333333333332;0.020833333333333332;-0.0361;-0.2588333333333333
0;BETA;0.0;10.0;0.36086666666666667;0.04753333333333334;0.0776;0.024433333333333335;-0.04186666666666666;-0.28940000000000005
6;BETA;0.0;-10.0;0.3329666666666667;0.0474;0.07523333333333333;-0.020633333333333333;0.0319;0.2841666666666667
6;BETA;0.0;-9.0;0.33326666666666666;0.050333333333333334;0.08586666666666666;-0.01796666666666667;0.028333333333333332;0.25416666666666665
6;BETA;0.0;-8.0;0.3378333333333334;0.053700000000000005;0.09696666666666666;-0.015333333333333332;0.023366666666666664;0.22196666666666665
6;BETA;0.0;-7.0;0.3398666666666667;0.05563333333333333;0.09273333333333333;-0.013233333333333333;0.0203;0.1953666666666667
6;BETA;0.0;-6.0;0.3368333333333333;0.058166666666666665;0.09573333333333334;-0.0106;0.01796666666666667;0.168
